source_airport_id,destination_airport_id,distance,icao,iata
1638,1353,1308.823985200542,RYR,FR
1638,1636,277.32090087900696,RYR,FR
1638,1562,1718.700974813171,RYR,FR
1638,548,1629.5266738333544,RYR,FR
1611,548,1074.6459544148122,RYR,FR
1054,1218,2176.9181485430663,RYR,FR
1054,1525,2960.6537332985667,RYR,FR
1054,469,2954.4365895467713,RYR,FR
1054,494,2787.5868174243233,RYR,FR
1054,353,3429.6167816953503,RYR,FR
1054,490,2817.892286989419,RYR,FR
1054,304,3015.3778720203168,RYR,FR
1054,599,2934.4761899833084,RYR,FR
1054,535,3263.0168425543648,RYR,FR
1054,585,3140.842143092614,RYR,FR
1054,523,3004.8292213765203,RYR,FR
1054,4166,3070.0115279781107,RYR,FR
1054,491,3009.309069895949,RYR,FR
1054,492,2944.433695003264,RYR,FR
1054,1229,1766.6508186006295,RYR,FR
1054,478,3027.763477158103,RYR,FR
1054,4198,3189.0250772968816,RYR,FR
1054,1636,1603.3242213523072,RYR,FR
1054,596,2723.035368890676,RYR,FR
1054,537,3189.831385506272,RYR,FR
1054,1562,2893.3563383899923,RYR,FR
1054,1243,1780.1871692517539,RYR,FR
1054,1251,2012.6776239150981,RYR,FR
1054,548,2967.061876557705,RYR,FR
1054,1253,1379.0732391208203,RYR,FR
1054,1246,1881.956000364946,RYR,FR
491,1055,2853.348866129094,RYR,FR
491,1230,1858.8370570650575,RYR,FR
491,1212,1684.6867126000925,RYR,FR
491,1218,1389.7046313698297,RYR,FR
491,1745,1518.9519496998003,RYR,FR
491,1352,1188.5144245464642,RYR,FR
491,599,227.32042621105523,RYR,FR
491,1265,978.1715810405625,RYR,FR
491,1626,1859.268679893323,RYR,FR
491,1439,1191.4961044170918,RYR,FR
491,1051,2912.865866048861,RYR,FR
491,1225,1641.675498637977,RYR,FR
491,1458,2951.91224988075,RYR,FR
491,669,1595.6331105795687,RYR,FR
491,468,339.1157145543707,RYR,FR
491,1270,880.6247391071695,RYR,FR
491,1054,3009.309069895949,RYR,FR
491,1606,2367.7921502803906,RYR,FR
491,600,399.15434018518323,RYR,FR
491,1636,1414.3839976160823,RYR,FR
491,596,415.9832332076337,RYR,FR
491,3998,1591.7209015188757,RYR,FR
491,674,1321.5852813281138,RYR,FR
491,1562,1447.197434699665,RYR,FR
491,1236,1389.535690234891,RYR,FR
491,1472,3043.4166196398974,RYR,FR
491,603,412.72171069773816,RYR,FR
491,676,1173.8564026001175,RYR,FR
491,1056,3032.0128821475105,RYR,FR
491,664,1036.8269885441387,RYR,FR
491,3959,1834.9387115612976,RYR,FR
491,8414,1574.2682740366613,RYR,FR
491,680,1364.083074042355,RYR,FR
441,1525,2088.5970222463925,RYR,FR
441,1222,2728.0939064764493,RYR,FR
441,4198,1703.3392023454185,RYR,FR
6493,304,633.5619897759459,RYR,FR
6493,599,884.2581313189534,RYR,FR
6493,523,740.5438129350357,RYR,FR
6493,1636,814.2794439468665,RYR,FR
6493,548,643.6487844629206,RYR,FR
492,1055,2778.055641921348,RYR,FR
492,1517,1415.6233133583362,RYR,FR
492,1745,1319.4495247608552,RYR,FR
492,1360,991.7239987073661,RYR,FR
492,599,434.0154565268668,RYR,FR
492,1439,971.2849041956096,RYR,FR
492,1051,2838.2019755090764,RYR,FR
492,1222,1135.2092781098636,RYR,FR
492,601,627.58330036766,RYR,FR
492,3956,1649.2486017424521,RYR,FR
492,1054,2944.433695003264,RYR,FR
492,1227,1569.9456666609096,RYR,FR
492,1606,2135.3932327254292,RYR,FR
492,600,610.6030237403148,RYR,FR
492,1075,2341.2245088224986,RYR,FR
492,1236,1199.8574101661136,RYR,FR
492,675,1574.510364273746,RYR,FR
492,1056,2976.061180345914,RYR,FR
8832,548,1551.0361350838086,RYR,FR
1229,1055,1575.8360786638075,RYR,FR
1229,1517,1001.9835343390752,RYR,FR
1229,1525,1222.229247994903,RYR,FR
1229,1538,1297.7432978400457,RYR,FR
1229,1489,1977.0398856933625,RYR,FR
1229,1367,1094.5086983982496,RYR,FR
1229,1519,1085.659657623173,RYR,FR
1229,1553,1360.6499950304933,RYR,FR
1229,304,1274.1045250633297,RYR,FR
1229,1509,1643.3489805905651,RYR,FR
1229,599,1455.842024267477,RYR,FR
1229,1051,1635.6497981659998,RYR,FR
1229,1225,458.75601360770264,RYR,FR
1229,669,2105.502940104769,RYR,FR
1229,1054,1766.6508186006295,RYR,FR
1229,478,1437.2608951234997,RYR,FR
1229,1606,1656.8415641227805,RYR,FR
1229,1353,798.1423839171559,RYR,FR
1229,1636,439.4611573477384,RYR,FR
1229,3998,546.8152566116312,RYR,FR
1229,1512,1454.4092388453832,RYR,FR
1229,1562,1205.4965413518435,RYR,FR
1229,1075,1065.4366649370656,RYR,FR
1229,1072,768.374825842664,RYR,FR
1229,657,2330.929106762799,RYR,FR
1229,1243,485.2347993809321,RYR,FR
1229,548,1303.3045341836516,RYR,FR
1229,1057,1772.675732478211,RYR,FR
1229,1056,1825.1452123552879,RYR,FR
1229,1080,566.9819681339939,RYR,FR
1231,1218,241.31785204263602,RYR,FR
1231,523,1504.1079990265098,RYR,FR
1231,1246,404.8028970777025,RYR,FR
478,1055,2870.1725533989,RYR,FR
478,1230,1864.662425800803,RYR,FR
478,1212,1682.8928305248974,RYR,FR
478,1218,1381.0765340630173,RYR,FR
478,1525,1213.730268328954,RYR,FR
478,1538,1390.9747398425527,RYR,FR
478,353,737.6545130642852,RYR,FR
478,1489,1656.3058920092164,RYR,FR
478,1367,530.1150757058786,RYR,FR
478,1360,1190.7835315695452,RYR,FR
478,1460,2270.868088183144,RYR,FR
478,1553,1696.475192180147,RYR,FR
478,304,562.9867117654807,RYR,FR
478,599,265.31027824507385,RYR,FR
478,1626,1871.3910615846778,RYR,FR
478,1051,2929.810834115588,RYR,FR
478,668,1361.2964335812835,RYR,FR
478,1222,1328.8514942854592,RYR,FR
478,1225,1635.830671055225,RYR,FR
478,669,1557.7092162165968,RYR,FR
478,1638,1704.6010019978262,RYR,FR
478,1054,3027.763477158103,RYR,FR
478,1229,1437.2608951234997,RYR,FR
478,1227,1737.8490513534462,RYR,FR
478,1198,3415.444364754557,RYR,FR
478,3998,1582.8143288721549,RYR,FR
478,1236,1383.0379886925364,RYR,FR
478,3953,1705.144395149485,RYR,FR
478,657,1044.8546339332415,RYR,FR
478,675,1704.5391514497776,RYR,FR
478,1056,3051.7727645455852,RYR,FR
478,415,1785.993645944312,RYR,FR
478,1515,2058.7971424051457,RYR,FR
478,1246,1549.36256791995,RYR,FR
478,8414,1536.036578640778,RYR,FR
478,1209,1645.6253891937586,RYR,FR
1227,469,1635.6536781613434,RYR,FR
1227,494,1449.9887968790752,RYR,FR
1227,599,1791.5324307721448,RYR,FR
1227,585,1597.859909781661,RYR,FR
1227,523,1676.502370178285,RYR,FR
1227,517,1792.3948864092717,RYR,FR
1227,492,1569.9456666609096,RYR,FR
1227,478,1737.8490513534462,RYR,FR
1227,537,1994.399472016982,RYR,FR
1227,548,1572.8398262186397,RYR,FR
1606,1525,1163.935025995493,RYR,FR
1606,469,2245.4070507507477,RYR,FR
1606,608,2249.97669305062,RYR,FR
1606,1538,1003.1205130365651,RYR,FR
1606,494,2112.9437813146064,RYR,FR
1606,1501,620.5884619104202,RYR,FR
1606,490,2203.7487540979555,RYR,FR
1606,599,2534.8262119824244,RYR,FR
1606,535,2612.242807326783,RYR,FR
1606,585,1880.795845092108,RYR,FR
1606,1222,1216.2815966818926,RYR,FR
1606,691,2447.430055596318,RYR,FR
1606,669,1639.8712639037276,RYR,FR
1606,3956,2250.6062817875236,RYR,FR
1606,517,2362.518553814814,RYR,FR
1606,491,2367.7921502803906,RYR,FR
1606,492,2135.3932327254292,RYR,FR
1606,1229,1656.8415641227805,RYR,FR
1606,1353,1156.8835999533328,RYR,FR
1606,699,2558.863057118647,RYR,FR
1606,537,2623.6393646117895,RYR,FR
1606,1562,938.3910034522722,RYR,FR
1606,657,2632.0254276969877,RYR,FR
1606,548,2110.4635067910554,RYR,FR
1606,1515,289.21308469419733,RYR,FR
1606,1526,1188.6951698819491,RYR,FR
1606,1539,1106.6530760352257,RYR,FR
1606,680,1707.9472814442522,RYR,FR
708,1230,2496.084748639975,RYR,FR
708,548,954.4867112971526,RYR,FR
1359,304,767.1080581759331,RYR,FR
1359,355,752.5170831452224,RYR,FR
1359,517,1216.6622238239959,RYR,FR
1353,1064,1950.85893615237,RYR,FR
1353,1230,1117.9449148047468,RYR,FR
1353,1403,930.3321165065388,RYR,FR
1353,1264,498.7629657795577,RYR,FR
1353,1519,565.4706663974713,RYR,FR
1353,1474,1843.0623358428809,RYR,FR
1353,1553,630.736128765709,RYR,FR
1353,304,783.6124687351929,RYR,FR
1353,1509,1065.2449273166842,RYR,FR
1353,535,1521.2498356493372,RYR,FR
1353,585,891.8300607639073,RYR,FR
1353,5671,1873.945638541542,RYR,FR
1353,1066,1378.6268900288055,RYR,FR
1353,691,1661.5621644112316,RYR,FR
1353,1225,601.8537744073624,RYR,FR
1353,1399,809.3350687075119,RYR,FR
1353,1638,1308.823985200542,RYR,FR
1353,1229,798.1423839171559,RYR,FR
1353,1606,1156.8835999533328,RYR,FR
1353,5673,1178.1623956372928,RYR,FR
1353,1418,675.7006581653477,RYR,FR
1353,1636,1168.1219109694148,RYR,FR
1353,1070,1142.8784629824802,RYR,FR
1353,3998,479.6571665099731,RYR,FR
1353,1512,884.1115672654961,RYR,FR
1353,1075,1757.609391123342,RYR,FR
1353,1072,1471.0658045794548,RYR,FR
1353,548,1011.1688774264284,RYR,FR
1353,1253,1154.3526340803603,RYR,FR
1353,1080,1282.521247356166,RYR,FR
1353,1376,566.1748033279029,RYR,FR
1353,1246,647.526236094736,RYR,FR
1353,8414,1520.8556037883602,RYR,FR
1353,1209,816.7549773423443,RYR,FR
582,1212,1491.3254736635968,RYR,FR
582,1501,1377.171860631329,RYR,FR
582,1626,1891.8946432055404,RYR,FR
582,1222,1029.085141483864,RYR,FR
582,1636,1544.831886436853,RYR,FR
582,3998,1286.4229850487911,RYR,FR
582,1056,3161.688835496944,RYR,FR
582,1515,1541.0270221808062,RYR,FR
1354,599,1467.971610231214,RYR,FR
1354,603,1558.6566726632047,RYR,FR
521,599,347.9272958089792,RYR,FR
521,1222,1498.0312393666834,RYR,FR
5673,1218,832.0992017382247,RYR,FR
5673,1367,1664.1158470048053,RYR,FR
5673,304,1825.3205173593065,RYR,FR
5673,355,1863.4181313314264,RYR,FR
5673,1353,1178.1623956372928,RYR,FR
600,1055,2806.098196559474,RYR,FR
600,1230,1947.3021876090463,RYR,FR
600,1212,1849.8799602650292,RYR,FR
600,490,498.6048841093918,RYR,FR
600,585,994.3202475174862,RYR,FR
600,523,511.52203017173645,RYR,FR
600,1626,1881.9745687910165,RYR,FR
600,3956,2113.7628627142813,RYR,FR
600,491,399.15434018518323,RYR,FR
600,492,610.6030237403148,RYR,FR
600,548,647.8549870630446,RYR,FR
600,1056,2948.085211504332,RYR,FR
4198,1055,3007.607783859819,RYR,FR
4198,1230,1862.0626386010738,RYR,FR
4198,1517,1232.2590042775469,RYR,FR
4198,1212,1572.3248534364159,RYR,FR
4198,4309,1039.9728744570218,RYR,FR
4198,1525,709.848267966887,RYR,FR
4198,1538,874.3646965710204,RYR,FR
4198,1501,1418.7831768278825,RYR,FR
4198,1360,944.9979402570483,RYR,FR
4198,1519,1393.2876336552724,RYR,FR
4198,1460,1707.1644581721907,RYR,FR
4198,1474,2291.3219260110136,RYR,FR
4198,1553,1196.1562627170804,RYR,FR
4198,535,790.0351789599849,RYR,FR
4198,1626,1967.374546299351,RYR,FR
4198,1066,2161.604734376896,RYR,FR
4198,1051,3067.930382179626,RYR,FR
4198,1222,1110.0013539446475,RYR,FR
4198,1225,1464.7041964043121,RYR,FR
4198,1213,1774.821858667095,RYR,FR
4198,1054,3189.0250772968816,RYR,FR
4198,441,1703.3392023454185,RYR,FR
4198,1636,1613.4817325772428,RYR,FR
4198,1070,1980.0823156525885,RYR,FR
4198,3998,1367.0335634783492,RYR,FR
4198,1512,1590.1356384009978,RYR,FR
4198,1562,936.9424658833101,RYR,FR
4198,1505,1187.6646451771817,RYR,FR
4198,1075,2509.239677317463,RYR,FR
4198,3953,1296.497485304532,RYR,FR
4198,1251,1176.4762663566594,RYR,FR
4198,1486,1784.141848494072,RYR,FR
4198,548,408.2603415207292,RYR,FR
4198,1508,1616.466404800189,RYR,FR
4198,1056,3234.565243755454,RYR,FR
4198,1539,797.8915970192845,RYR,FR
4198,1246,1442.4426181667416,RYR,FR
4198,1209,1079.3285555246,RYR,FR
1418,599,772.0555244327496,RYR,FR
1418,1066,1499.2069789242607,RYR,FR
1418,1353,675.7006581653477,RYR,FR
347,1230,1900.6963758412426,RYR,FR
347,1212,1555.1431118045275,RYR,FR
347,548,808.5426808393737,RYR,FR
699,1230,2909.3774399368244,RYR,FR
699,1517,2110.221737510633,RYR,FR
699,1212,2603.010744326706,RYR,FR
699,1218,2205.8857728422354,RYR,FR
699,1525,1538.2846588367659,RYR,FR
699,1280,2122.3203568536383,RYR,FR
699,353,814.5202820284946,RYR,FR
699,1367,1412.3075817829665,RYR,FR
699,1360,1957.1739724360234,RYR,FR
699,1474,2642.678576356449,RYR,FR
699,1553,1915.0008250900437,RYR,FR
699,304,1222.624844886963,RYR,FR
699,669,987.1297846878933,RYR,FR
699,1606,2558.863057118647,RYR,FR
699,1198,2914.420799784227,RYR,FR
699,3998,2365.6365760423128,RYR,FR
699,1562,1739.7649398992353,RYR,FR
699,1472,2620.924128262472,RYR,FR
699,1205,1519.0505678061973,RYR,FR
699,1486,2077.9762872067536,RYR,FR
699,548,1300.1348948624202,RYR,FR
699,1539,1496.7975093387645,RYR,FR
699,8414,743.326047220334,RYR,FR
699,1209,1637.6858746120865,RYR,FR
1636,1218,899.662434731004,RYR,FR
1636,1525,1560.9447907187064,RYR,FR
1636,1538,1664.7675647652748,RYR,FR
1636,1264,760.3225758073985,RYR,FR
1636,353,1854.5014418173926,RYR,FR
1636,302,1475.0387523515778,RYR,FR
1636,1367,1241.5852662936466,RYR,FR
1636,1352,931.0043727436667,RYR,FR
1636,1330,1080.3147853208886,RYR,FR
1636,1553,1769.747579902299,RYR,FR
1636,304,1441.1248591652425,RYR,FR
1636,1309,1296.2751735674674,RYR,FR
1636,373,1687.8905549222804,RYR,FR
1636,599,1367.0545803620603,RYR,FR
1636,1350,1151.6061010370674,RYR,FR
1636,585,1562.026878579285,RYR,FR
1636,1626,475.3173653870514,RYR,FR
1636,4166,1557.754121612852,RYR,FR
1636,3986,1670.4667590457443,RYR,FR
1636,355,1569.4456013217844,RYR,FR
1636,1399,1377.336078038456,RYR,FR
1636,1638,277.32090087900696,RYR,FR
1636,1054,1603.3242213523072,RYR,FR
1636,491,1414.3839976160823,RYR,FR
1636,6493,814.2794439468665,RYR,FR
1636,1229,439.4611573477384,RYR,FR
1636,1353,1168.1219109694148,RYR,FR
1636,582,1544.831886436853,RYR,FR
1636,4198,1613.4817325772428,RYR,FR
1636,3998,985.6056582703958,RYR,FR
1636,548,1364.3342398458688,RYR,FR
1636,1435,1516.05371951944,RYR,FR
1636,1056,1636.0549044865156,RYR,FR
1636,1376,1016.0392613190735,RYR,FR
1636,1246,722.1575305497174,RYR,FR
1636,1374,1312.3760657758403,RYR,FR
596,1055,2583.790235705025,RYR,FR
596,1230,1717.3720795732002,RYR,FR
596,523,499.2959260237196,RYR,FR
596,1626,1651.0299362391006,RYR,FR
596,1051,2641.673603072583,RYR,FR
596,668,1811.8877321501725,RYR,FR
596,502,580.1213492706748,RYR,FR
596,1054,2723.035368890676,RYR,FR
596,491,415.9832332076337,RYR,FR
596,3998,1618.8168926813607,RYR,FR
596,548,599.5288525229715,RYR,FR
596,1056,2733.3684210965303,RYR,FR
596,3959,2249.4032429516037,RYR,FR
596,680,1752.6430526146164,RYR,FR
1202,548,1535.1845840632527,RYR,FR
1582,548,1277.9032646487587,RYR,FR
1657,599,2532.760297039463,RYR,FR
1657,548,2068.587206225452,RYR,FR
1070,1367,1665.7723337139296,RYR,FR
1070,304,1819.4291954809185,RYR,FR
1070,1353,1142.8784629824802,RYR,FR
1070,4198,1980.0823156525885,RYR,FR
1193,355,1612.071275739591,RYR,FR
1193,548,2150.109351817036,RYR,FR
1567,1519,516.7500115208676,RYR,FR
1567,304,1023.1042616682313,RYR,FR
1567,548,1341.9346803445333,RYR,FR
1567,1515,577.1365963748283,RYR,FR
1198,3941,845.1839572768293,RYR,FR
1198,1474,764.1236040482869,RYR,FR
1198,304,2860.4342812015802,RYR,FR
1198,1473,1060.8377401403852,RYR,FR
1198,669,1997.1611048384939,RYR,FR
1198,3956,2345.2948995468773,RYR,FR
1198,478,3415.444364754557,RYR,FR
1198,699,2914.420799784227,RYR,FR
1198,1486,1057.6799378110554,RYR,FR
1198,548,3194.4675455729903,RYR,FR
1356,304,867.6825386642105,RYR,FR
1356,548,1037.0349793632831,RYR,FR
537,1055,3043.2707280366035,RYR,FR
537,1230,2096.6451927945955,RYR,FR
537,1212,1941.224629635199,RYR,FR
537,1218,1655.1434029376808,RYR,FR
537,1352,1455.1425476351592,RYR,FR
537,1460,2528.789330691348,RYR,FR
537,1553,1970.1885391572964,RYR,FR
537,599,256.67682829089244,RYR,FR
537,1626,2074.591037333625,RYR,FR
537,1051,3101.9893542592213,RYR,FR
537,1225,1904.3223057515274,RYR,FR
537,468,171.2966941939006,RYR,FR
537,1054,3189.831385506272,RYR,FR
537,1227,1994.399472016982,RYR,FR
537,1606,2623.6393646117895,RYR,FR
537,3998,1857.2782587461236,RYR,FR
537,1236,1653.0989810102612,RYR,FR
537,3953,1761.7058347946845,RYR,FR
537,1056,3204.775963119078,RYR,FR
537,8414,1677.0042898695237,RYR,FR
537,680,1502.9531827883666,RYR,FR
1268,603,950.4351509354374,RYR,FR
1268,548,589.7120669275413,RYR,FR
1531,1517,494.6276161273586,RYR,FR
1531,1519,628.7995254980564,RYR,FR
1531,548,1080.522762768862,RYR,FR
1531,1515,790.9523903297938,RYR,FR
3998,607,1951.8284788126718,RYR,FR
3998,1230,709.9154747069659,RYR,FR
3998,1218,202.19200325329152,RYR,FR
3998,1525,888.1481760105971,RYR,FR
3998,469,1476.828358322543,RYR,FR
3998,608,1863.223144661057,RYR,FR
3998,1538,897.7007473878276,RYR,FR
3998,494,1299.9556299735998,RYR,FR
3998,353,1571.2919502211635,RYR,FR
3998,490,1383.243142413674,RYR,FR
3998,302,1270.7286553380561,RYR,FR
3998,1745,1502.3304849987633,RYR,FR
3998,1367,1103.466010394107,RYR,FR
3998,344,1305.3693606285879,RYR,FR
3998,1553,868.3287875251258,RYR,FR
3998,304,1221.5997939628153,RYR,FR
3998,373,1384.4525756240364,RYR,FR
3998,599,1688.1718771050635,RYR,FR
3998,535,1880.0756903170754,RYR,FR
3998,585,1340.1506783997306,RYR,FR
3998,523,1510.473786260918,RYR,FR
3998,4166,1111.5499593480706,RYR,FR
3998,3986,1114.8719250519482,RYR,FR
3998,1222,261.527833300435,RYR,FR
3998,586,1538.373028502858,RYR,FR
3998,691,2132.2863680548617,RYR,FR
3998,355,1210.8208460237506,RYR,FR
3998,3956,2336.057010757433,RYR,FR
3998,517,1627.640092667702,RYR,FR
3998,364,1697.172753509325,RYR,FR
3998,491,1591.7209015188757,RYR,FR
3998,1229,546.8152566116312,RYR,FR
3998,478,1582.8143288721549,RYR,FR
3998,1353,479.6571665099731,RYR,FR
3998,582,1286.4229850487911,RYR,FR
3998,4198,1367.0335634783492,RYR,FR
3998,699,2365.6365760423128,RYR,FR
3998,1636,985.6056582703958,RYR,FR
3998,596,1618.8168926813607,RYR,FR
3998,537,1857.2782587461236,RYR,FR
3998,1236,222.0958906686864,RYR,FR
3998,657,2278.7301151781826,RYR,FR
3998,1243,1004.3670562245846,RYR,FR
3998,1251,696.206631256846,RYR,FR
3998,603,1713.5025904999095,RYR,FR
3998,548,1386.430308739656,RYR,FR
3998,1253,788.3912435292069,RYR,FR
3998,1246,276.6144817499238,RYR,FR
3998,8414,1984.493698253138,RYR,FR
1512,1525,880.3092710644432,RYR,FR
1512,1538,723.7082642795143,RYR,FR
1512,1555,409.9374239162598,RYR,FR
1512,1229,1454.4092388453832,RYR,FR
1512,1353,884.1115672654961,RYR,FR
1512,4198,1590.1356384009978,RYR,FR
1512,1562,653.6803243195831,RYR,FR
1512,548,1824.849147510494,RYR,FR
1512,1253,1669.1064990062657,RYR,FR
1512,1539,835.1123472941973,RYR,FR
674,490,1343.3012304570825,RYR,FR
674,1553,1224.5242948385371,RYR,FR
674,599,1547.3053421811483,RYR,FR
674,535,1367.4831889446857,RYR,FR
674,1222,1577.1780012525971,RYR,FR
674,491,1321.5852813281138,RYR,FR
674,657,860.6002617368334,RYR,FR
674,548,1132.2633218398812,RYR,FR
1587,599,1456.3675668944309,RYR,FR
1587,548,1000.873852446891,RYR,FR
1562,1517,381.40667059612895,RYR,FR
1562,1506,708.0780253737671,RYR,FR
1562,608,1345.0168628923007,RYR,FR
1562,494,1213.5272250052726,RYR,FR
1562,1501,594.890046090406,RYR,FR
1562,1489,806.5473248872107,RYR,FR
1562,1367,901.2819834366127,RYR,FR
1562,1519,505.86197079908624,RYR,FR
1562,9327,825.765660557162,RYR,FR
1562,304,877.7452764010327,RYR,FR
1562,599,1630.6093550021455,RYR,FR
1562,535,1679.2147947909266,RYR,FR
1562,585,942.55931637676,RYR,FR
1562,523,1335.037938059623,RYR,FR
1562,1066,1714.8276803481667,RYR,FR
1562,1051,2746.0154232464674,RYR,FR
1562,668,1326.2524301757708,RYR,FR
1562,1222,653.9942567755096,RYR,FR
1562,691,1571.9279028674557,RYR,FR
1562,645,1778.6985387828795,RYR,FR
1562,355,736.8230430879287,RYR,FR
1562,1225,924.4205099839846,RYR,FR
1562,669,1007.1404755874527,RYR,FR
1562,517,1433.4729546509907,RYR,FR
1562,364,1126.9655180376685,RYR,FR
1562,1638,1718.700974813171,RYR,FR
1562,1054,2893.3563383899923,RYR,FR
1562,491,1447.197434699665,RYR,FR
1562,1229,1205.4965413518435,RYR,FR
1562,1606,938.3910034522722,RYR,FR
1562,4198,936.9424658833101,RYR,FR
1562,699,1739.7649398992353,RYR,FR
1562,1512,653.6803243195831,RYR,FR
1562,1075,2100.049468818048,RYR,FR
1562,1486,1095.6454365069187,RYR,FR
1562,548,1185.450801576332,RYR,FR
1562,1508,722.3320036774926,RYR,FR
1562,1253,1540.3174920092108,RYR,FR
1562,1056,2969.133156764495,RYR,FR
1562,1515,666.3409590033973,RYR,FR
1562,664,1725.7779915019314,RYR,FR
1562,1246,1017.5862984276326,RYR,FR
1562,8414,1236.399090128517,RYR,FR
1505,1525,508.3204176102545,RYR,FR
1505,1367,1215.5596732760441,RYR,FR
1505,1519,558.1502759519352,RYR,FR
1505,304,1162.1510895628617,RYR,FR
1505,1222,943.4383524141535,RYR,FR
1505,355,991.1800099419086,RYR,FR
1505,4198,1187.6646451771817,RYR,FR
1505,548,1485.7469255626388,RYR,FR
1203,1367,1026.1326489467037,RYR,FR
1203,304,940.7750166589501,RYR,FR
1203,355,753.1779729439519,RYR,FR
1203,657,1626.2167543723906,RYR,FR
1203,548,1273.0440107618126,RYR,FR
1075,1525,2188.3812351828647,RYR,FR
1075,1367,2159.7745503283004,RYR,FR
1075,1553,2154.230877615227,RYR,FR
1075,304,2338.721454145301,RYR,FR
1075,1309,2066.668857604953,RYR,FR
1075,599,2432.4890951488305,RYR,FR
1075,585,2466.514489034997,RYR,FR
1075,1222,1494.254667117114,RYR,FR
1075,355,2404.559158240181,RYR,FR
1075,492,2341.2245088224986,RYR,FR
1075,1229,1065.4366649370656,RYR,FR
1075,1353,1757.609391123342,RYR,FR
1075,4198,2509.239677317463,RYR,FR
1075,1562,2100.049468818048,RYR,FR
1075,548,2355.9081550701485,RYR,FR
1075,1253,676.0366615857076,RYR,FR
1075,1376,1912.680176335605,RYR,FR
1075,1374,2169.8386729942104,RYR,FR
1072,1367,1862.8703410188045,RYR,FR
1072,304,2041.2862137904044,RYR,FR
1072,1222,1206.8592770814591,RYR,FR
1072,1229,768.374825842664,RYR,FR
1072,1353,1471.0658045794548,RYR,FR
1072,548,2062.8222462854424,RYR,FR
1289,304,689.7142667432962,RYR,FR
1289,599,1188.3205645210437,RYR,FR
1289,548,848.8074814797365,RYR,FR
1236,469,1277.8013088019134,RYR,FR
1236,490,1177.5399922559243,RYR,FR
1236,304,1067.2117438082719,RYR,FR
1236,599,1475.3062538963127,RYR,FR
1236,585,1191.1412786490387,RYR,FR
1236,523,1314.1326822171511,RYR,FR
1236,355,1088.0572712148958,RYR,FR
1236,491,1389.535690234891,RYR,FR
1236,492,1199.8574101661136,RYR,FR
1236,478,1383.0379886925364,RYR,FR
1236,537,1653.0989810102612,RYR,FR
1236,3998,222.0958906686864,RYR,FR
1236,548,1197.4010329373857,RYR,FR
1472,3941,404.9342136037968,RYR,FR
1472,1525,1849.52836778701,RYR,FR
1472,494,2864.5237989726243,RYR,FR
1472,304,2450.477733587559,RYR,FR
1472,523,2927.4223639466018,RYR,FR
1472,3956,2088.3645312651665,RYR,FR
1472,491,3043.4166196398974,RYR,FR
1472,699,2620.924128262472,RYR,FR
1472,657,2845.242309633112,RYR,FR
1472,548,2784.8914557373637,RYR,FR
3953,1525,1591.6205557529877,RYR,FR
3953,353,1058.5786190770707,RYR,FR
3953,599,1944.7737868159409,RYR,FR
3953,523,1672.252709449729,RYR,FR
3953,355,1347.2131505438667,RYR,FR
3953,478,1705.144395149485,RYR,FR
3953,4198,1296.497485304532,RYR,FR
3953,537,1761.7058347946845,RYR,FR
3953,657,819.6879069977866,RYR,FR
3953,548,1627.0007752313918,RYR,FR
1205,699,1519.0505678061973,RYR,FR
657,1230,2756.3844337424653,RYR,FR
657,1212,2483.175322647183,RYR,FR
657,1218,2101.576995830778,RYR,FR
657,1525,1527.3205957040664,RYR,FR
657,1538,1652.7007072537012,RYR,FR
657,1367,1237.0508207426233,RYR,FR
657,1360,1857.6919447692815,RYR,FR
657,1460,2293.3571108730002,RYR,FR
657,1474,2826.4980913060076,RYR,FR
657,1553,1960.914922445639,RYR,FR
657,304,1071.2269801811506,RYR,FR
657,599,1237.0611246031947,RYR,FR
657,535,923.0082021341216,RYR,FR
657,668,725.8623531627088,RYR,FR
657,1458,2774.0266429070102,RYR,FR
657,669,1183.671894268016,RYR,FR
657,3956,938.6454968067719,RYR,FR
657,1229,2330.929106762799,RYR,FR
657,478,1044.8546339332415,RYR,FR
657,1606,2632.0254276969877,RYR,FR
657,3998,2278.7301151781826,RYR,FR
657,674,860.6002617368334,RYR,FR
657,1203,1626.2167543723906,RYR,FR
657,1472,2845.242309633112,RYR,FR
657,3953,819.6879069977866,RYR,FR
657,675,1255.607665488731,RYR,FR
657,1486,2265.219896188705,RYR,FR
657,548,1062.9965575159513,RYR,FR
657,337,797.4518115042217,RYR,FR
657,415,794.6295565028896,RYR,FR
657,1539,1531.3445001027299,RYR,FR
657,3959,1022.302932094841,RYR,FR
657,8414,984.6128799218529,RYR,FR
657,680,998.342156431768,RYR,FR
657,1209,1727.7248403187848,RYR,FR
675,490,1739.9054549202833,RYR,FR
675,599,1969.824845880231,RYR,FR
675,523,1639.4050720987425,RYR,FR
675,492,1574.510364273746,RYR,FR
675,478,1704.5391514497776,RYR,FR
675,657,1255.607665488731,RYR,FR
675,548,1533.0345801578358,RYR,FR
1243,1055,1621.0596927603215,RYR,FR
1243,1230,769.0879859709173,RYR,FR
1243,1212,838.9947320128535,RYR,FR
1243,1218,884.2366051077653,RYR,FR
1243,1525,1473.2528127484236,RYR,FR
1243,355,1432.2189227594663,RYR,FR
1243,1054,1780.1871692517539,RYR,FR
